1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Chianti Classico 2011 DOCG - Casa Vinicola Bartali";2;8.98;"Der  Chianti Classico DOCG  von  Casa Vinicola Bartali  ist einer Melange mit frisch-fruchtigen, intensiven Noten in der Nase. Dem Gaumen schmeichelt dieser trockene Chianti Classico mit angenehm weichen und samtigen Tanninen, beeindruckender Frische und einem mittleren, elega...Chianti Classico 2011 DOCG - Casa Vinicola Bartali - Land: Italien, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Qualitätsklassifikation & Prädikate: DOCG Denominazione di Origine Controllata e Garantita";;;;;;1;1;;;105;;"3.90 EUR";;8,00013E+12;"a:1:{i:0;s:93:""https://cdn.vinello.de/media/image/38/d2/b4/Bartali_Chianti_Classico584a7ede68453_600x600.png"";}";16;18;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Castillo de Clavijo Tempranillo Tinto DOCa Rioja 2015 - Criadores de Rioja";2;6.49;"Der Castillo de Clavijo Tempranillo Tinto DOCa Rioja von Criadores de Rioja  überzeugt mit einem fruchtig-würzigen Bouquet und einem saftigen, weichen Gaumen.Castillo de Clavijo Tempranillo Tinto DOCa Rioja 2015 - Criadores de Rioja - Weinart: Rotwein, Land: Spanien, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 1,50, Gesamtsäure ca.  in g/l: 5,10, Qualitätsklassifikation & Prädikate: D.O.C. & D.O.Ca. Denominación de Origen Calificada";;;;;;1;1;;;105;;"3.90 EUR";;8,43601E+12;"a:1:{i:0;s:91:""https://cdn.vinello.de/media/image/ff/5e/8d/criadores_rioja_castillo_clavijo_te_600x600.png"";}";18;19;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Lacrimarosa Campania IGT 2015 - Azienda Agricola Mastroberardino";2;11.48;"Die Frucht des großartigen Terroirs der Region Kampanien bringt den aromatischen  Lacrimarosa Campania IGT  von  Azienda Agricola Mastroberardino  mit seiner fruchtig-delikaten Nase und dem komplexen, balancierten Gaumen hervor.Lacrimarosa Campania IGT 2015 - Azienda Agricola Mastroberardino - Weinart: Roséwein, Land: Italien, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Restzucker ca.  in g/l: 3,00, Gesamtsäure ca.  in g/l: 6,40, Qualitätsklassifikation & Prädikate: IGT Indicazione Geografica Tipica";;;;;;1;1;;;105;;"3.90 EUR";;8,01702E+12;"a:1:{i:0;s:83:""https://cdn.vinello.de/media/image/b6/6e/3a/mastroberardino_lacrimarosa_600x600.png"";}";20;20;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Pyrat X.O. Reserve - Anguilla Rums Ltd";2;38.9;"Der Pyrat XO Reserve ist ein sehr aromatischer, komplexer und weicher Blend aus ausgewählten karibischen Rums, der für mindestens 15 Jahre in Holzfässern lagerte. Das Bukett des Pyrat XO Reserve wird bestimmt von ätherisch-citrischen Noten nach Orangenschale, bitterer Orangenmarmelade, Lemon Curd...Pyrat X.O. Reserve - Anguilla Rums Ltd - Land: Anguilla";;;;;;1;1;;;105;;"3.90 EUR";;7,21733E+11;"a:1:{i:0;s:76:""https://cdn.vinello.de/media/image/a4/e8/99/pyrat-rum-xo-reserve_600x600.png"";}";24;21;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Château Les Rambauds Bordeaux Supérieur 2014 - Yvon Mau";2;6.99;"Der Château Les Rambauds Cuvée Petit Martinot Bordeaux Supérieur von Yvon Mau  ist eine Cuvée mit einem reichen, vielschichtigen Bouquet. Am Gaumen wirkt er gut strukturiert, vollmundig und fleischig.Château Les Rambauds Bordeaux Supérieur 2014 - Yvon Mau - Weinart: Rotwein, Land: Frankreich, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 0,5, Gesamtsäure ca.  in g/l: 3,4, Qualitätsklassifikation & Prädikate: AOC Appellation d?Origine Contrôlée / AOP Appellation d?Origine Protégée";;;;;;1;1;;;105;;"3.90 EUR";;3,19237E+12;"a:1:{i:0;s:95:""https://cdn.vinello.de/media/image/07/39/e1/mau_chateau_rambauds_bordeaux_superieur_600x600.png"";}";26;22;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Cap Classique Blanc de Blancs Brut 2010 - Graham Beck";2;22.59;"Ein köstlicher, vielseitiger Schaumwein mit kräftigen, cremigen Aromen und Zitrusanklängen. Aufregendes, fein-cremiges Mousseux und wieder Zitrusfrucht beleben den Gaumen.Cap Classique Blanc de Blancs Brut 2010 - Graham Beck - Weinart: Schaumwein, Land: Südafrika, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 8,84, Gesamtsäure ca.  in g/l: 5,81";;;;;;1;1;;;105;;"3.90 EUR";;6,00487E+12;"a:1:{i:0;s:84:""https://cdn.vinello.de/media/image/g0/06/c4/graham_beck_blanc_des_blancs_600x600.png"";}";27;23;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Bechtheimer Rosengarten Riesling 2012 Qualitätswein trocken - Dreissigacker";2;39.48;"Ein herrlicher Bio-Riesling mit floralen, aber auch tabakig-erdigen Aromen unterlegt. Sehr fein und weich mit Nachhaltigkeit am Gaumen, Schliff und mit langer, nachtrocknender Art im Finale. Bechtheimer Rosengarten Riesling 2012 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:102:""https://cdn.vinello.de/media/image/8e/55/1c/Riesling_Bechtheimer_Rosengarten_Dreissigacker_600x600.png"";}";30;24;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Barceló Tempranillo Tinto 2014 - Hijos de Antonio Barceló";2;5.59;"Der  Barceló Tempranillo Tinto  von  Hijos de Antonio Barceló ist eine Cuvée mit einer saftigen Frucht und einer würzigen Aromatik. Er ist vollmundig und geschmeidig am Gaumen.Barceló Tempranillo Tinto 2014 - Hijos de Antonio Barceló - Weinart: Rotwein, Land: Spanien, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 2,00, Gesamtsäure ca.  in g/l: 4,70";;;;;;1;1;;;105;;"3.90 EUR";;8,41085E+12;"a:1:{i:0;s:87:""https://cdn.vinello.de/media/image/82/53/1a/antonio_barcelo_te58415eb79d844_600x600.png"";}";31;25;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Bechtheimer Geyersberg Riesling 2012 Qualitätswein trocken - Dreissigacker";2;45.68;"Ein aus biologisch-dynamisch angebauten Trauben hergestellter Biowein, der herrlich nach Quitten, grünem Tee und Champagnerbirne duftet. Weinig-saftig und mit enormer Dichte und Spannung - endet in langem Nachhall!Bechtheimer Geyersberg Riesling 2012 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:108:""https://cdn.vinello.de/media/image/40/7d/a3/dreissigacker_bechtheimer_geyersberg_ri582218d0e7bdc_600x600.png"";}";41;26;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Chardonnay 2010 - Bosco del Merlo";2;6.95;"Dieser rebsortenreine Chardonnay von Bosco del Merlo zeigt sich im Glas in einem leuchtenden Strogelb. Sein Bukett ist gekennzeichnet durch sortentypische Fruchtnoten von Banane und Apfel.Chardonnay 2010 - Bosco del Merlo - Weinart: Weißwein, Land: Italien, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 4,00, Gesamtsäure ca.  in g/l: 5,80";;;;;;1;1;;;105;;"3.90 EUR";;8,0063E+12;"a:1:{i:0;s:82:""https://cdn.vinello.de/media/image/91/63/ea/bosco_del_merlo_chardonnay_600x600.png"";}";42;27;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Westhofener Kirchspiel Riesling 2010 Qualitätswein trocken - Dreissigacker";2;42.78;"Ein Bio-Riesling der herbe, getrocknet-pflanzliche, tabakige und erdig-mineralische Zitrusduftnoten mit Apfel- und Steinobstaromen entfaltet. Im Mund kräftig und zudem noch leicht säuerlich. Ein nachhaltiger, schmelziger und trockener Weißwein, der sich nach und nach entfaltet.Westhofener Kirchspiel Riesling 2010 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:101:""https://cdn.vinello.de/media/image/c1/39/5d/Riesling_Westhofener_Kirchspiel_Dreissigacker_600x600.png"";}";44;28;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Westhofener Kirchspiel Riesling 2012 Qualitätswein trocken - Dreissigacker";2;42.78;"Ein Bio-Riesling der herbe, getrocknet-pflanzliche, tabakige und erdig-mineralische Zitrusduftnoten mit Apfel- und Steinobstaromen entfaltet. Im Mund kräftig und zudem noch leicht säuerlich. Ein nachhaltiger, schmelziger und trockener Weißwein, der sich nach und nach entfaltet.Westhofener Kirchspiel Riesling 2012 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:101:""https://cdn.vinello.de/media/image/c1/39/5d/Riesling_Westhofener_Kirchspiel_Dreissigacker_600x600.png"";}";45;29;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Westhofener Morstein Riesling 2012 Qualitätswein trocken - Dreissigacker";2;50.99;"Ein Bio-Riesling der nach Hopfen, Kamille, Tee, Birne, Wiesenkräuter und Früchten duftet. Pikant säuerlich, dicht und druckvoll am Gaumen - mit langem Finish!Westhofener Morstein Riesling 2012 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:100:""https://cdn.vinello.de/media/image/f9/cd/46/dreissigacker_westhofener_morstein_ri_qba_tr_600x600.png"";}";49;30;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Riesling trocken 2014 - Dreissigacker";2;10.98;"Der bio-zertifizierte  Riesling Qualitätswein trocken  von  Dreissigacker ist würzig, frisch und mineralisch mit viel frischer Frucht.Riesling trocken 2014 - Dreissigacker - Weinart: Weißwein, Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 4,10, Gesamtsäure ca.  in g/l: 7,90, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,26037E+12;"a:1:{i:0;s:91:""https://cdn.vinello.de/media/image/66/9b/a5/dreissigacker_riesling58a5f13056cfd_600x600.png"";}";50;31;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Wunderwerk Spätburgunder 2011 Qualitätswein trocken - Dreissigacker";2;28.39;"Dieser zertifizierte Bio-Wein Wunderwerk Spätburgunder versprüht einen Duft nach kühlem Rauch und eindringlicher Beerenfrucht. Im Mund ist er klar und feinsaftig. Im Nachhall sind kühler Rauch und eine zarte Mokkanote spürbar.Wunderwerk Spätburgunder 2011 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Restzucker ca.  in g/l: 0,10, Gesamtsäure ca.  in g/l: 5,10, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:95:""https://cdn.vinello.de/media/image/e8/9a/c3/dreissigacker_wunderwerk_pn_qba_trocken_600x600.png"";}";52;32;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Bechtheimer Hasensprung Riesling 2012 Qualitätswein trocken - Dreissigacker";2;29.79;"Der ökologische Bechtheimer Hasensprung Riesling Qualitätswein trocken von Dreissigacker beeindruckt mit saftigen, gelben Früchten, einer verspielten, feinen Würze und seiner großartigen Länge.Bechtheimer Hasensprung Riesling 2012 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Ei oder Eiweiß, enthält Milch oder Milcheiweiß, enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 0,10, Gesamtsäure ca.  in g/l: 5,80, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:85:""https://cdn.vinello.de/media/image/b1/ea/ba/dreissigacker_hasensprung_rie_600x600.png"";}";53;33;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Bechtheimer Stein Cuvée Beerenauslese 0,375 l 2015 - Dreissigacker";2;15.89;"Der aus biologisch zertifizierten Trauben erzeugte  Bechtheimer Stein Cuvée Beerenauslese  von  Dreissigacker  begeistert mit purer Exotik und konzentrierter Restsüße sowie Harmonie und Länge. Bechtheimer Stein Cuvée Beerenauslese 0,375 l 2015 - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid, Restzucker ca.  in g/l: 206,80, Gesamtsäure ca.  in g/l: 7,00, Qualitätsklassifikation & Prädikate: Beerenauslese Prädikatswein b.A.";;;;;;1;1;;;105;;"3.90 EUR";;4,26037E+12;"a:1:{i:0;s:94:""https://cdn.vinello.de/media/image/54/86/5a/dreissigacker_bechtheimer_stein_beeren_600x600.png"";}";54;34;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Shiraz Benchmark 2014 - Grant Burge";2;7.9;"Der Shiraz Benchmark von Grant Burge macht seinem Namen alle Ehre, denn dieser Shiraz aus Australien setzt wirklich Maßstäbe. Wir sind begeistert, nicht nur was das Preis-Genuss-Verhältnis des Shiraz Benchmark angeht.Shiraz Benchmark 2014 - Grant Burge - Weinart: Rotwein, Land: Australien, Allergene, weitere Inhaltsstoffe: enthält Sulfite und Schwefeldioxid";;;;;;1;1;;;105;;"3.90 EUR";;9,31571E+12;"a:1:{i:0;s:84:""https://cdn.vinello.de/media/image/1d/7e/a4/grant_burge_benchmark_shiraz_600x600.png"";}";57;35;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
1;;260;15;;3;;63329;Egelsbach;0;64586;artikel_010;;;;"Bechtheimer Saint Laurent 2011 Qualitätswein trocken - Dreissigacker";2;10.98;"Der Bio-zertifizierte  Bechtheimer Saint Laurent Qualitätswein trocken  von  Dreissigacker  duftet nach Kirsche und Brombeere. Im Mund entfalten sich Cassis-Noten, schwarzer Pfeffer und subtil Graphit, Leder und Schokolade und etwas Menthol. Elegant!Bechtheimer Saint Laurent 2011 Qualitätswein trocken - Dreissigacker - Land: Deutschland, Allergene, weitere Inhaltsstoffe: enthält Sulfite, Qualitätsklassifikation & Prädikate: Q.b.A. Qualitätswein bestimmter Anbaugebiete / Prädikatswein";;;;;;1;1;;;105;;"3.90 EUR";;4,03688E+12;"a:1:{i:0;s:88:""https://cdn.vinello.de/media/image/9a/ee/9d/bechtheimer_saint_laurent_qba_tr_600x600.png"";}";58;36;2458;2;1;1;"\N";1;"2018-04-11 12:40:27";"2019-04-11 12:40:27"
