19;260;de;artikel_010;"  egelsbach    castillo de clavijo tempranillo tinto doca rioja 2015 - criadores de rioja der castillo de clavijo tempranillo tintodoca riojavon criadores de rioja ueberzeugt mit einem fruchtig-wuerzigen bouquet und einem saftigen weichen gaumencastillo de clavijo tempranillo tinto doca rioja 2015 - criadores de rioja - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 150 gesamtsaeure ca  in gl 510 qualitaetsklassifikation  praedikate doc  doca denominacin de origen calificada      neu    390 eur lieferbar in 1-2 tagen   843601e12 x1217x andere x1235x deutschland"
19;260;en;artikel_010;"  egelsbach    castillo de clavijo tempranillo tinto doca rioja 2015 - criadores de rioja der castillo de clavijo tempranillo tintodoca riojavon criadores de rioja ueberzeugt mit einem fruchtig-wuerzigen bouquet und einem saftigen weichen gaumencastillo de clavijo tempranillo tinto doca rioja 2015 - criadores de rioja - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 150 gesamtsaeure ca  in gl 510 qualitaetsklassifikation  praedikate doc  doca denominacin de origen calificada      neu    390 eur lieferbar in 1-2 tagen   843601e12 x1217x andere x1235x germany"
20;260;de;artikel_010;"  egelsbach    lacrimarosa campania igt 2015 - azienda agricola mastroberardino die frucht des grossartigen terroirs der region kampanien bringt den aromatischen lacrimarosa campania igt von azienda agricola mastroberardino mit seiner fruchtig-delikaten nase und dem komplexen balancierten gaumen hervorlacrimarosa campania igt 2015 - azienda agricola mastroberardino - weinart roswein land italien allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 300 gesamtsaeure ca  in gl 640 qualitaetsklassifikation  praedikate igt indicazione geografica tipica      neu    390 eur lieferbar in 3 tagen   801702e12 x1217x andere x1235x deutschland"
20;260;en;artikel_010;"  egelsbach    lacrimarosa campania igt 2015 - azienda agricola mastroberardino die frucht des grossartigen terroirs der region kampanien bringt den aromatischen lacrimarosa campania igt von azienda agricola mastroberardino mit seiner fruchtig-delikaten nase und dem komplexen balancierten gaumen hervorlacrimarosa campania igt 2015 - azienda agricola mastroberardino - weinart roswein land italien allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 300 gesamtsaeure ca  in gl 640 qualitaetsklassifikation  praedikate igt indicazione geografica tipica      neu    390 eur lieferbar in 3 tagen   801702e12 x1217x andere x1235x germany"
21;260;de;artikel_010;"  egelsbach    pyrat xo reserve - anguilla rums ltd der pyrat xo reserve ist ein sehr aromatischer komplexer und weicher blend aus ausgewaehlten karibischen rums der fuer mindestens 15 jahre in holzfaessern lagerte das bukett des pyrat xo reserve wird bestimmt von aetherisch-citrischen noten nach orangenschale bitterer orangenmarmelade lemon curdpyrat xo reserve - anguilla rums ltd - land anguilla      neu    390 eur lieferbar in 1-2 tagen   721733e11 x1217x andere x1235x deutschland"
21;260;en;artikel_010;"  egelsbach    pyrat xo reserve - anguilla rums ltd der pyrat xo reserve ist ein sehr aromatischer komplexer und weicher blend aus ausgewaehlten karibischen rums der fuer mindestens 15 jahre in holzfaessern lagerte das bukett des pyrat xo reserve wird bestimmt von aetherisch-citrischen noten nach orangenschale bitterer orangenmarmelade lemon curdpyrat xo reserve - anguilla rums ltd - land anguilla      neu    390 eur lieferbar in 1-2 tagen   721733e11 x1217x andere x1235x germany"
22;260;de;artikel_010;"  egelsbach    chteau les rambauds bordeaux suprieur 2014 - yvon mau der chteau les rambauds cuve petit martinot bordeaux suprieur von yvon mau ist eine cuve mit einem reichen vielschichtigen bouquet am gaumen wirkt er gut strukturiert vollmundig und fleischigchteau les rambauds bordeaux suprieur 2014 - yvon mau - weinart rotwein land frankreich allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 05 gesamtsaeure ca  in gl 34 qualitaetsklassifikation  praedikate aoc appellation dorigine contrle  aop appellation dorigine protge      neu    390 eur lieferbar in 1-2 tagen   319237e12 x1217x andere x1235x deutschland"
22;260;en;artikel_010;"  egelsbach    chteau les rambauds bordeaux suprieur 2014 - yvon mau der chteau les rambauds cuve petit martinot bordeaux suprieur von yvon mau ist eine cuve mit einem reichen vielschichtigen bouquet am gaumen wirkt er gut strukturiert vollmundig und fleischigchteau les rambauds bordeaux suprieur 2014 - yvon mau - weinart rotwein land frankreich allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 05 gesamtsaeure ca  in gl 34 qualitaetsklassifikation  praedikate aoc appellation dorigine contrle  aop appellation dorigine protge      neu    390 eur lieferbar in 1-2 tagen   319237e12 x1217x andere x1235x germany"
23;260;de;artikel_010;"  egelsbach    cap classique blanc de blancs brut 2010 - graham beck ein koestlicher vielseitiger schaumwein mit kraeftigen cremigen aromen und zitrusanklaengen aufregendes fein-cremiges mousseux und wieder zitrusfrucht beleben den gaumencap classique blanc de blancs brut 2010 - graham beck - weinart schaumwein land suedafrika allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 884 gesamtsaeure ca  in gl 581      neu    390 eur lieferbar in 1-2 tagen   600487e12 x1217x andere x1235x deutschland"
23;260;en;artikel_010;"  egelsbach    cap classique blanc de blancs brut 2010 - graham beck ein koestlicher vielseitiger schaumwein mit kraeftigen cremigen aromen und zitrusanklaengen aufregendes fein-cremiges mousseux und wieder zitrusfrucht beleben den gaumencap classique blanc de blancs brut 2010 - graham beck - weinart schaumwein land suedafrika allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 884 gesamtsaeure ca  in gl 581      neu    390 eur lieferbar in 1-2 tagen   600487e12 x1217x andere x1235x germany"
